timestamp,tx,ty,tz,qx,qy,qz,qw,tag_count,reproj_error,tag_ids
1778586889.984107971,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586890.117318869,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586890.183962822,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586890.317488909,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586890.450902939,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586890.584328890,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586890.717834949,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586890.851300955,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586890.984707832,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586891.118263960,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586891.251761913,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586891.318439960,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586891.451891899,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586891.585320950,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586891.652169943,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586891.785539865,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586891.919056892,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586892.052508831,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586892.186015844,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586892.319446802,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586892.452829838,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586892.586411953,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586892.720109940,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586892.786620855,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586892.920186996,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586893.053578854,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586893.187050819,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586893.320408821,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586893.453935862,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586893.587291002,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586893.720841885,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586893.854219913,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586893.987847805,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586894.121282816,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586894.254612923,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586894.388062954,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586894.521600008,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586894.588343859,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586894.722919941,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586894.855310917,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586894.988739967,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586895.122198820,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586895.255909920,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586895.389235020,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586895.522819996,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586895.589489937,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586895.656258821,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586895.789829016,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586895.922977924,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586896.056471825,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586896.189980030,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586896.323402882,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586896.456818819,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586896.590272903,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586896.723816872,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586896.790481806,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586896.924358845,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586897.057466984,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586897.190999031,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586897.324374914,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586897.457968950,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586897.591374874,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586897.725049019,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586897.858319998,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586897.991642952,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586898.125115871,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586898.258984804,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586898.392040968,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586898.525585890,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586898.659041882,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586898.792789936,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586898.926051855,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586899.059792995,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586899.193097830,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586899.326658964,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586899.460045815,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586899.593583822,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586899.660151958,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586899.793568850,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586899.927109957,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586900.060704947,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586900.194089890,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586900.327450037,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586900.461076021,0.0155861133736,-0.0827967092378,0.306587698705,-0.550937116882,0.147043517384,0.742734686761,0.3509867267,1,0.402881,2
1778586900.594588995,0.0165645234232,-0.0818540779972,0.306412024757,-0.548365839911,0.149215107577,0.745406382922,0.348423709855,1,0.415833,2
1778586900.661150932,0.0126715959314,-0.0806720388528,0.305775999371,-0.633445458572,0.127442113978,0.657985270054,0.386730840497,1,0.473172,2
1778586900.727916956,0.0177903084373,-0.0762632861808,0.306382230797,-0.573351556921,0.221023670045,0.741182691844,0.270304914435,1,0.390678,2
1778586900.794706821,0.0125515730751,-0.0787880715659,0.305506622527,-0.63709592089,0.129673012898,0.655002165533,0.385053061873,1,0.478769,2
1778586900.861454964,0.0157793180033,-0.0789711972545,0.302538761755,-0.517172438156,0.13307710347,0.770070737804,0.349018928602,1,0.789447,2
1778586900.928004026,0.0109778122283,-0.0783763867253,0.302511516502,-0.577108342035,0.12047529349,0.709875768314,0.385367433461,1,0.596398,2
1778586900.994954824,0.0137784215814,-0.0710313880299,0.295149711323,-0.554805057618,0.222360397939,0.761657616309,0.250249629347,1,0.889344,2
1778586901.395184994,0.0254059325968,-0.0515683605229,0.244017177362,-0.387479064503,0.137306504456,0.898436523399,0.154333119673,1,0.50832,0
1778586901.461805820,0.0271232137946,-0.0473207528783,0.240668802411,-0.359929076106,0.151431478224,0.91390700217,0.110876322816,1,1.6873,0
1778586901.595408916,0.0251035414921,-0.040574447478,0.230451859748,-0.328166461906,0.125594414952,0.935132893208,0.0453793813745,1,0.583051,0
1778586901.728950977,0.0269031358257,-0.0335600723334,0.230588885345,-0.307514564291,0.113250837297,0.944493964396,0.02324202701,1,0.764141,0
1778586901.862214804,0.0236174620888,-0.0271891262283,0.226335973262,-0.29498307326,0.0616399865539,0.950365131738,0.0774055225681,1,0.513292,0
1778586901.928926945,0.0210711651506,-0.0233306532019,0.221170688271,-0.292341760955,0.0343925583729,0.950539684465,0.0991350341048,1,0.0921786,0
1778586902.062377930,0.0158020144785,-0.0145720368091,0.216802969779,-0.216119989334,-0.0124524499654,0.959424819282,0.180668488803,1,0.232256,0
1778586902.195907831,0.0111823580003,-0.00773424980686,0.203717544715,-0.179212472876,-0.039309815905,0.955114253065,0.232582010334,1,0.497654,0
1778586902.329521894,0.0136184057142,-0.00487324209221,0.203568620955,-0.163919900691,-0.0252341123029,0.946009154117,0.27849629452,1,0.816588,0
1778586902.463059902,0.0151233977444,-0.00317316470726,0.206282042333,-0.0939227628912,-0.104366550936,0.937918807684,0.317166277919,1,0.223412,0
1778586902.596498013,0.0070866250351,-0.000353718230855,0.206173251677,-0.07381414571,-0.118175127869,0.926368211591,0.349897195759,1,0.543507,0
1778586902.663131952,0.00370724214781,-3.8628917325e-05,0.205429273653,-0.0363919731529,-0.117264508639,0.9250244633,0.359519681797,1,0.350932,0
1778586902.796483994,-0.00469992129463,-0.000424772229621,0.206940393993,0.0146951256129,-0.127823555852,0.910400524514,0.39321250847,1,0.624489,0
1778586902.930022955,-0.00646572664893,8.68978593264e-05,0.209007741011,0.0061888231685,-0.0891801710671,0.9130067379,0.398029260363,1,0.483918,0
1778586902.996873856,-0.00448057579581,-0.000112942880192,0.205940897036,0.0822892952769,-0.111952824444,0.913002495143,0.383564180867,1,0.223652,0
1778586903.063647032,-0.00443803652527,0.00128725755715,0.208378374569,0.0476992763674,-0.102858507156,0.930490884029,0.348326888538,1,0.871945,0
1778586903.196861982,-0.00362912546206,0.00465209591583,0.207855370361,0.0245822816817,-0.0895648154962,0.955429015622,0.280230710951,1,0.278518,0
1778586903.330331802,-0.00192975700067,0.00832614370728,0.20574155915,0.0281889285787,-0.0819832596389,0.967727221235,0.236618162291,1,0.206204,0
1778586903.397286892,-0.00189072029393,0.0097584778113,0.204194078911,0.0221390939454,-0.105793487962,0.97259983487,0.205832843916,1,0.236154,0
1778586903.530671835,-0.00241498952328,0.013009066943,0.202616884091,0.0297877049829,-0.0729137986756,0.983070173714,0.165436707381,1,0.0732241,0
1778586903.664183855,-0.000912009439751,0.012833051625,0.200427820217,0.0376168504353,-0.0247140491562,0.993567090837,0.103916429612,1,0.511321,0
1778586903.797627926,-7.30791058499e-05,0.0129069899148,0.198966846123,0.0092334373223,-0.0611246197485,0.996409956047,0.0578422335827,1,0.370182,0
1778586903.930981874,-0.000279406843589,0.0151775064384,0.196441268199,0.00959319956744,-0.0568217126174,0.997552534262,0.0396005667205,1,0.398236,0
1778586904.064751863,-2.59864369774e-05,0.0126904394367,0.198402961865,0.0230039708229,-0.0663810049884,0.996613205743,0.0427375437103,1,0.709578,0
1778586904.131196022,-0.00144000377137,0.00953120681581,0.198806947032,0.00931590650586,-0.0809459931241,0.994606847407,0.0641730408695,1,0.353967,0
1778586904.264873028,-0.00307444065224,0.00807551341929,0.19894032174,0.00790006396632,-0.0506916333235,0.992788583329,0.10834563264,1,0.287078,0
1778586904.398250818,-0.00242118903978,0.00837939909449,0.199606196042,0.0184874279571,-0.0228227772129,0.99145636636,0.12708898242,1,0.632283,0
1778586904.531634808,-0.00472233220678,0.01261998364,0.204081039885,1.16722471948e-05,0.000138856908992,0.984698659303,0.174265690686,1,0.0013251,0
1778586904.665104866,-0.00663107829889,0.00948680529854,0.203430636362,0.0354377853088,-0.0544759547786,0.967973030295,0.24249689966,1,0.412366,0
1778586904.798571825,-0.00795657261532,0.0111046033368,0.204432860089,0.0304918196671,-0.0338556849265,0.952843619613,0.300021796033,1,0.475933,0
1778586904.931934834,-0.0104026107394,0.0106724276151,0.204554192762,0.00804462518392,-0.0807346745932,0.93369301926,0.348761440113,1,0.295909,0
1778586905.065830946,-0.0134133767426,0.0132884126583,0.209793692845,0.00628807936044,-0.0516920016094,0.918364545573,0.392294479266,1,0.155263,0
1778586905.198957920,-0.0129472725654,0.0121534018327,0.207676741528,0.0538076584361,-0.0808922422644,0.902002215624,0.420658036942,1,0.39068,0
1778586905.332407951,-0.0123609085603,0.0133014567239,0.211368755515,0.0533727988429,-0.0539388954436,0.891041189198,0.447534958473,1,0.387665,0
1778586905.465886831,-0.012407087807,0.0133334851502,0.212856717818,0.0605969104376,-0.0465109372158,0.867842116282,0.490932590457,1,0.416078,0
1778586905.599509954,-0.0148234330159,0.0118994347325,0.21279786486,0.0482754483916,-0.0588183305511,0.85451145989,0.513828813896,1,0.459655,0
1778586905.666220903,-0.0144677070741,0.0113169000265,0.213599041554,0.0666976233111,-0.0612508994207,0.849020059735,0.520542690404,1,0.465408,0
1778586905.799654961,-0.0157966886776,0.0114473364566,0.215539481818,0.0355877466007,-0.0581397047149,0.852342698084,0.518522142295,1,0.223326,0
1778586905.933110952,-0.0173423912768,0.0105401840789,0.215771616708,0.075216728801,-0.0691566112592,0.837694253578,0.536496173658,1,0.177703,0
1778586906.066581964,-0.0182802171596,0.0114203151114,0.217177608184,0.0730267102082,-0.0501129599165,0.825668098068,0.55716064351,1,0.715233,0
1778586906.200165987,-0.0169573588563,0.0108623905334,0.216878643039,0.106030382746,-0.0550603359919,0.819660654689,0.560252022299,1,0.278106,0
1778586906.333650827,-0.0174039121049,0.0110471840415,0.219266705154,0.0839972049015,-0.0456959613756,0.823330129575,0.559449592382,1,0.294046,0
1778586906.466892958,-0.0165777724228,0.0128833215837,0.218192850805,0.0837188479038,-0.0413830373426,0.840236197314,0.534117713102,1,0.30724,0
1778586906.600481033,-0.0146282676742,0.0128677326178,0.214475236002,0.0895781261799,-0.0674126857074,0.846083645317,0.521127387731,1,0.789462,0
1778586906.733860016,-0.0150574989084,0.0163873374309,0.215671376815,0.0896122676219,-0.0802982078993,0.848318091966,0.515633837275,1,0.261457,0
1778586906.867540836,-0.0132809164986,0.0160571584242,0.217872453285,0.0765238196483,-0.0707643842164,0.865609565675,0.489751556164,1,0.571053,0
1778586907.000916004,-0.012937357109,0.015092628354,0.219852127478,0.0561349579933,-0.0818240284268,0.891204999154,0.442614216159,1,0.484597,0
1778586907.134469986,-0.0114804188158,0.0159181105566,0.221745458308,0.065439015367,-0.070949898565,0.911729703475,0.399290364226,1,0.25985,0
